x,y,outcome,offset,x1,x2,x3
1,4,37,1,1,0.488468963,3.305348032
1,4,137,1,1,3.712617431,6.88711601
1,4,129,1,1,5.874081928,2.164154834
1,4,64,1,1,3.150426858,2.565819185
1,4,13,1,1,0.256404372,2.063312682
1,4,233,1,1,4.819994058,4.506469089
1,4,13,1,1,2.294680574,2.781292826
1,4,166,1,1,7.442150137,3.90629554
1,4,298,1,1,3.213201098,6.462044884
1,4,279,1,1,9.557900609,5.692519626
1,4,438,1,1,9.372404225,2.422166929
1,4,182,1,1,5.148455618,6.653182336
1,4,86,1,1,4.123815141,5.845494133
1,4,45,1,1,8.920249961,4.221432811
1,4,229,1,1,4.571443427,4.642063938
1,4,184,1,1,3.632077553,4.582409448
1,4,130,1,1,2.364848261,2.453272638
1,4,44,1,1,2.608472546,6.515424391
1,4,67,1,1,2.527199367,5.728957397
1,4,630,1,1,8.943716238,6.181712082
1,4,153,1,1,1.967089822,6.674339531
1,4,649,1,1,9.160565083,5.530148028
1,4,189,1,1,6.382917738,3.391468762
1,4,53,1,1,0.623196798,3.067925183
1,4,168,1,1,4.360279688,4.898234374
1,4,257,1,1,6.825581223,3.591331066
1,4,15,1,1,0.481192312,3.040797329
1,4,31,1,1,4.622493459,6.578227842
1,4,188,1,1,2.416922349,6.184777765
1,4,148,1,1,6.030248558,6.192911786
1,4,38,1,1,3.485250732,3.357175952
1,4,117,1,1,8.722721271,2.545737176
1,4,279,1,1,9.748228432,6.595172493
1,4,21,1,1,1.104865545,4.319809089
1,4,624,1,1,9.249103591,4.236890523
1,4,144,1,1,6.679421515,3.549644989
1,4,124,1,1,4.429759767,5.650039239
1,4,23,1,1,5.450076399,2.288340461
1,4,236,1,1,8.260417433,4.160902093
1,4,58,1,1,3.220277441,4.21707691
1,4,40,1,1,3.925981063,4.711329597
1,4,108,1,1,6.139362278,5.628714624
1,4,13,1,1,2.59141963,6.829534523
1,4,337,1,1,1.146737348,5.802400451
1,4,245,1,1,9.394245962,4.563378939
1,4,42,1,1,5.384326415,6.470041581
1,4,66,1,1,4.385497308,4.819493628
1,4,37,1,1,0.722890186,2.033332752
1,4,222,1,1,9.478598703,5.347021287
1,4,165,1,1,9.864690288,2.686119727
1,4,153,1,1,6.124250376,2.873349448
1,4,89,1,1,7.616300024,2.419277671
1,4,139,1,1,8.905530636,4.500968063
1,4,30,1,1,6.804989303,4.295773544
1,4,200,1,1,1.692145642,5.602558992
1,4,135,1,1,3.504531189,3.609642855
1,4,61,1,1,3.443295265,3.987758252
1,4,41,1,1,1.868935085,2.145213276
1,4,88,1,1,7.094278845,4.118304779
1,4,125,1,1,6.065602831,5.044264433
1,4,166,1,1,9.173983204,3.049844091
1,4,205,1,1,6.252004431,6.47422436
1,4,136,1,1,6.851958296,2.94815684
1,4,97,1,1,5.094834469,4.934776355
1,4,46,1,1,1.596234196,2.168407092
1,4,152,1,1,1.056856317,6.002994542
1,4,38,1,1,0.788946861,3.445845163
1,4,71,1,1,2.172711241,5.720615344
1,4,178,1,1,4.289174097,6.443876741
1,4,101,1,1,5.054492652,2.898865557
1,4,33,1,1,5.385964988,5.759104401
1,4,29,1,1,2.630852267,3.537780046
1,4,100,1,1,0.944740376,3.956234666
1,4,45,1,1,0.567098454,3.948818642
1,4,42,1,1,4.071727702,4.200841025
1,4,66,1,1,1.996510496,3.069029821
1,4,104,1,1,4.341064341,4.492958474
1,4,127,1,1,7.012610824,2.206634831
1,4,378,1,1,9.009178031,2.281185131
1,4,201,1,1,5.808968702,4.388215676
1,4,103,1,1,4.916718201,2.257091661
1,4,16,1,1,1.282741986,6.767395827
1,4,48,1,1,9.257281621,2.124211086
1,4,23,1,1,3.313354417,2.127002683
1,4,97,1,1,5.940053447,2.355415989
1,4,100,1,1,0.61055461,4.265862795
1,4,157,1,1,5.712242103,5.602582686
1,4,122,1,1,8.082252348,3.441303661
1,4,32,1,1,0.629438112,4.007376426
1,4,309,1,1,5.348996926,4.909260001
1,4,60,1,1,0.146776665,4.075908702
1,4,115,1,1,4.474379642,5.039831716
1,4,48,1,1,5.745408705,5.452121694
1,4,21,1,1,0.879062467,4.797176812
1,4,383,1,1,0.893324302,6.923443524
1,4,45,1,1,8.775607257,2.151051504
1,4,57,1,1,0.366402481,5.663335225
1,4,40,1,1,4.993270781,2.47296969
1,4,137,1,1,7.546103158,3.435304343
1,4,174,1,1,9.234130683,2.793806568
1,4,1822,1,1,9.885935565,6.203318495
1,4,18,1,1,2.048028498,6.751931911
1,4,106,1,1,6.707487985,4.182974058
1,4,39,1,1,4.036337639,3.6706413
1,4,134,1,1,7.750918204,4.404915166
1,4,113,1,1,8.403630306,3.005092771
1,4,242,1,1,3.162462534,6.870279128
1,4,138,1,1,2.631326805,3.330307769
1,4,141,1,1,1.537795937,5.185609109
1,4,351,1,1,2.214975296,3.769905607
1,4,62,1,1,1.269059529,4.516951952
1,4,146,1,1,0.48810521,6.319723413
1,4,33,1,1,3.410405989,2.066459958
1,4,105,1,1,3.518260938,2.429436658
1,4,75,1,1,7.295836605,3.211632024
1,4,218,1,1,9.897318932,2.513132163
1,4,296,1,1,6.172995037,4.384658268
1,4,249,1,1,2.999254559,3.266520573
1,4,166,1,1,6.735203725,5.420176331
1,4,87,1,1,6.459165247,6.519382682
1,4,189,1,1,6.383614611,5.195883934
1,4,99,1,1,3.63313951,5.059751447
1,4,147,1,1,4.056459294,5.375042784
1,4,111,1,1,7.888704425,2.81667594
1,4,279,1,1,7.235448245,4.529818792
1,4,70,1,1,6.68411235,3.141301825
1,4,158,1,1,4.979985394,3.994311157
1,4,9,1,1,2.929355214,2.152726036
1,4,178,1,1,4.554084002,5.431852298
1,4,56,1,1,8.987327611,5.427278005
1,4,32,1,1,6.835551897,2.08729004
1,4,95,1,1,7.273710671,3.720962459
1,4,22,1,1,1.511820226,3.176217538
1,4,99,1,1,2.165626269,2.593654273
1,4,163,1,1,7.620014752,3.777362724
1,4,165,1,1,4.472477801,6.619221308
1,4,121,1,1,4.626227694,4.19722786
1,4,124,1,1,8.083698733,5.473806802
1,4,88,1,1,4.306777798,2.661721717
1,4,48,1,1,0.778256508,4.849559011
1,4,55,1,1,1.666164666,2.841208106
1,4,31,1,1,7.584387921,4.494348984
1,4,117,1,1,1.741870841,5.001552133
1,4,181,1,1,5.026997988,5.921252172
1,4,100,1,1,4.223144709,4.46889832
1,4,74,1,1,5.799975105,4.748266979
1,4,36,1,1,7.420766937,2.609041285
1,4,14,1,1,0.059375278,3.721887395
1,4,69,1,1,2.536737598,5.639489923
1,4,378,1,1,0.995508404,6.529203569
1,4,19,1,1,4.131348119,3.677869084
1,4,75,1,1,9.392349747,2.698034625
1,4,43,1,1,4.13212301,2.97231942
1,4,33,1,1,0.080597079,4.759528288
1,4,12,1,1,2.443050964,5.73435792
1,4,452,1,1,7.027794741,5.205389435
1,4,36,1,1,2.296461423,4.013913413
1,4,209,1,1,7.626398787,5.920378836
1,4,291,1,1,8.085300313,4.43423764
1,4,48,1,1,0.112564129,2.078448165
1,4,61,1,1,4.502507959,2.170132483
1,4,88,1,1,6.185081224,3.710782234
1,4,52,1,1,1.921403728,5.277566828
1,4,39,1,1,0.826917704,4.741511475
1,4,875,1,1,6.612738939,6.7847142
1,4,178,1,1,7.496305239,6.328643738
1,5,119,1,1,2.991707574,2.832353397
1,5,226,1,1,6.026803379,6.469016648
1,5,47,1,1,1.569054731,5.308110825
1,5,162,1,1,6.060256464,4.319267393
1,5,71,1,1,2.555479361,3.950237729
1,5,71,1,1,3.808690817,4.972629015
1,5,63,1,1,1.082186289,3.738856547
1,5,196,1,1,9.657845213,3.902436515
1,5,26,1,1,6.599026124,4.849678549
1,5,30,1,1,4.421562988,5.2206169
1,5,119,1,1,2.771845469,4.402822222
1,5,31,1,1,1.548167742,3.200935979
1,5,167,1,1,4.302222152,6.636296786
1,5,257,1,1,7.836320666,5.0303467
1,5,268,1,1,6.048036142,6.515525729
1,5,80,1,1,5.257483534,4.877297081
1,5,40,1,1,2.81387997,4.019108687
1,5,79,1,1,1.693857313,5.315000133
1,5,627,1,1,7.449684992,6.738255185
1,5,59,1,1,1.028443078,5.928337865
1,5,94,1,1,4.263046697,5.350944592
1,5,3,1,1,4.901158607,3.80820982
1,5,689,1,1,8.523350496,5.889576619
1,5,127,1,1,6.707778736,2.313099489
1,5,1263,1,1,9.34252333,6.873842774
1,5,432,1,1,8.426614987,5.71300869
1,5,168,1,1,9.421114149,3.51209205
1,5,29,1,1,3.201099416,4.820701628
1,5,3,1,1,6.29401298,2.228837457
1,5,276,1,1,6.642501877,2.416534499
1,5,381,1,1,7.760308584,3.423302668
1,5,29,1,1,3.881696032,3.180725382
1,5,25,1,1,0.275229662,5.775333941
1,5,623,1,1,8.837204101,5.29900572
1,5,19,1,1,0.508567822,6.553571179
1,5,213,1,1,6.09580371,3.929400561
1,5,72,1,1,2.850511526,4.735559905
1,5,55,1,1,4.210935437,3.104682041
1,5,165,1,1,2.418130219,4.757781831
1,5,141,1,1,6.649666807,4.021380097
1,5,183,1,1,3.933712438,6.120875408
1,5,94,1,1,3.530654155,2.76867901
1,5,200,1,1,9.29079364,4.14311832
1,5,79,1,1,1.770885565,5.954010272
1,5,11,1,1,0.406083335,4.538869716
1,5,116,1,1,8.267154467,2.236123275
1,5,120,1,1,5.74886807,5.208621195
1,5,252,1,1,5.257644037,4.845502668
1,5,48,1,1,2.708664789,2.18259426
1,5,15,1,1,3.384211155,2.541972663
1,5,90,1,1,5.55699044,3.05563477
1,5,733,1,1,8.552978541,6.789790314
1,5,187,1,1,6.101746951,3.113953294
1,5,404,1,1,9.115325373,4.459026636
1,5,146,1,1,2.93048275,3.689655502
1,5,96,1,1,3.624297134,2.604569134
1,5,552,1,1,4.015917697,6.895607895
1,5,59,1,1,3.501766873,5.02381838
1,5,26,1,1,0.433051862,6.292924588
1,5,84,1,1,1.123150602,4.759177955
1,5,91,1,1,4.839250686,3.739752356
1,5,57,1,1,1.058563176,6.411378627
1,5,126,1,1,3.465208836,4.967482175
1,5,26,1,1,5.309817625,2.409456623
1,5,71,1,1,7.85883379,3.123099641
1,5,343,1,1,7.166818159,3.938917775
1,5,18,1,1,0.882897408,3.699049562
1,5,83,1,1,6.811967767,3.491391812
1,5,22,1,1,0.550265759,2.968274348
1,5,154,1,1,8.327998728,2.415215486
1,5,37,1,1,7.567326319,6.397320302
1,5,52,1,1,8.733130246,3.698482698
1,5,94,1,1,3.348605192,3.021456527
1,5,100,1,1,0.625391939,4.221557287
1,5,35,1,1,0.168821045,2.293078942
1,5,76,1,1,0.184352944,4.557661395
1,5,25,1,1,2.293727059,3.156902695
1,5,152,1,1,6.84903162,4.986038036
1,5,179,1,1,4.906944904,2.647752713
1,5,30,1,1,7.908920613,5.44731206
1,5,15,1,1,3.108196076,2.111174297
1,5,143,1,1,9.465097402,2.076235179
1,5,9,1,1,1.333818407,2.190825091
1,5,205,1,1,1.771200642,5.583758542
1,5,123,1,1,9.020802625,3.58263772
1,5,545,1,1,6.683223331,4.811766729
1,5,171,1,1,6.308396432,3.212317091
1,5,29,1,1,0.498421169,6.08605446
1,5,114,1,1,2.028642576,5.673175705
1,5,28,1,1,0.251267457,3.861650553
1,5,21,1,1,8.294227231,2.264018949
1,5,10,1,1,7.186803818,3.575815807
1,5,58,1,1,2.889439606,4.651850151
1,5,542,1,1,7.536186257,6.539875765
1,5,51,1,1,4.48707979,4.884193001
1,5,54,1,1,3.947477943,5.179288985
1,5,62,1,1,6.449727124,2.653580988
1,5,141,1,1,2.587169081,5.099714189
1,5,4,1,1,3.462166298,2.278843923
1,5,48,1,1,0.339440318,3.835859128
1,5,84,1,1,9.692820334,3.706231978
1,5,217,1,1,7.655775753,2.449423646
1,5,69,1,1,1.854810166,6.30405965
1,5,304,1,1,4.65483469,4.055004997
1,5,171,1,1,2.056929931,6.670307564
1,5,363,1,1,9.518146872,6.000428712
1,5,736,1,1,7.553827318,6.3524712
1,5,48,1,1,9.838190943,3.457116463
1,5,582,1,1,8.881786986,5.65915255
1,5,82,1,1,7.173612338,4.401124406
1,5,109,1,1,9.971038479,3.613439954
1,5,34,1,1,3.672374992,3.679316213
1,5,684,1,1,7.22260741,5.137042115
1,5,66,1,1,2.54147221,3.916624252
1,5,292,1,1,1.166633659,5.414303821
1,5,165,1,1,9.559778732,3.694701734
1,5,28,1,1,0.93314377,3.706769518
1,5,217,1,1,9.414370829,5.666897099
1,5,189,1,1,7.951111893,4.260798487
1,5,62,1,1,6.260239312,4.759223922
1,5,63,1,1,9.601670169,2.334420133
1,5,58,1,1,6.86538551,2.908641667
1,5,126,1,1,1.606431922,6.53309807
1,5,407,1,1,8.326055563,6.498571633
1,5,12,1,1,3.755614349,5.806921406
1,5,19,1,1,0.477127918,4.921760122
1,5,161,1,1,7.832531571,2.902349213
1,5,83,1,1,3.419253001,3.601599386
1,5,86,1,1,0.08421996,4.215049474
1,5,218,1,1,8.00943173,5.16153722
1,5,343,1,1,9.394416745,5.903844012
1,5,79,1,1,5.23848795,3.634253488
1,5,107,1,1,7.079816053,2.673730241
1,5,115,1,1,2.365396091,6.372584321
1,5,3,1,1,2.060313636,3.980007644
1,5,155,1,1,6.162702835,4.683794343
1,5,127,1,1,6.381409739,4.947460339
1,5,60,1,1,0.131354202,3.24643102
1,5,43,1,1,0.897672549,3.57516139
1,5,26,1,1,5.112772322,2.322742361
1,5,104,1,1,3.333640746,4.367349331
1,5,46,1,1,5.174139941,4.505256632
1,5,188,1,1,1.721066073,4.890901828
1,5,40,1,1,0.391317296,2.346128004
1,5,466,1,1,5.614090035,6.976619829
1,5,172,1,1,7.042401945,2.477310027
1,5,221,1,1,8.033889001,5.110586045
1,5,134,1,1,6.738652907,3.84983206
1,5,70,1,1,5.809335693,5.814304661
1,5,80,1,1,7.365811959,3.179074904
1,5,64,1,1,2.289978222,3.922614726
1,5,76,1,1,0.733370907,4.517967871
1,5,244,1,1,9.026123981,3.066096025
1,5,163,1,1,5.454148715,3.437859224
1,5,140,1,1,5.502596265,3.981232985
1,5,39,1,1,0.233323623,4.508610832
1,5,264,1,1,8.929562014,3.362340083
1,5,84,1,1,1.962645694,3.516136595
1,5,73,1,1,0.914353345,4.35914953
1,5,81,1,1,2.091441549,4.561455088
1,5,17,1,1,2.168578911,3.831044629
1,5,56,1,1,0.19962035,5.617782006
1,5,137,1,1,3.122759986,4.255215518
1,5,16,1,1,2.536102282,3.706478895
1,5,11,1,1,1.003388362,2.491838994
1,5,92,1,1,7.395763114,2.708673815
1,5,539,1,1,9.35769127,6.278231462
1,5,22,1,1,2.538471633,4.768600751
1,5,35,1,1,0.584679579,2.070020623
1,5,247,1,1,3.606318081,3.622977406
1,5,206,1,1,6.275410589,6.091703264
1,5,171,1,1,4.022889544,5.669828276
1,5,108,1,1,6.222873726,6.12459798
1,5,136,1,1,4.089971983,2.664006619
1,5,361,1,1,0.851148698,6.811835329
1,5,190,1,1,5.659667141,2.990881501
1,5,28,1,1,0.53197482,2.604089605
1,5,119,1,1,4.155494992,4.458328942
1,5,28,1,1,6.957299053,2.313861104
1,5,49,1,1,1.738021171,2.584064132
1,5,216,1,1,6.366719444,6.523596901
1,5,39,1,1,5.803054582,4.184847883
1,5,120,1,1,3.670348826,6.501652327
1,5,50,1,1,1.146275528,3.130292334
1,5,38,1,1,8.182201394,3.120978571
1,5,68,1,1,0.388026016,5.965703732
1,5,120,1,1,7.699550385,5.199480482
1,5,111,1,1,1.482008833,5.803713571
1,5,16,1,1,0.071447628,3.335293331
1,5,74,1,1,5.616592045,3.325762392
1,5,33,1,1,1.998165002,3.105969032
1,5,50,1,1,9.080789814,3.364246956
1,5,240,1,1,4.47242698,5.321303409
1,5,31,1,1,0.948417189,2.586504437
1,5,27,1,1,2.729253534,3.328836908
1,5,158,1,1,2.132552753,6.66865386
1,5,281,1,1,9.367403697,5.848170618
1,5,216,1,1,8.4251183,6.172430989
1,5,39,1,1,1.023920175,5.811490098
1,5,108,1,1,9.955188641,2.466954596
1,6,46,1,1,9.268748443,3.063132029
1,6,41,1,1,0.065592889,2.110723224
1,6,106,1,1,4.054643012,5.131870792
1,6,20,1,1,0.962979745,2.590440394
1,6,60,1,1,3.776025401,5.50136557
1,6,58,1,1,3.521365247,3.762165255
1,6,170,1,1,8.044110091,2.557916008
1,6,301,1,1,5.601121965,6.448173313
1,6,47,1,1,1.10809312,4.615082213
1,6,127,1,1,2.231862936,5.182350232
1,6,82,1,1,2.896814413,2.221342482
1,6,79,1,1,1.318087202,5.554505339
1,6,132,1,1,1.291354775,4.57714489
1,6,116,1,1,4.203547361,5.626838041
1,6,171,1,1,8.872105575,2.852687237
1,6,26,1,1,2.108339225,2.800755
1,6,97,1,1,1.233671079,5.25599245
1,6,69,1,1,9.267514716,4.695868244
1,6,91,1,1,2.412249575,5.790299837
1,6,296,1,1,6.356805527,4.625710243
1,6,120,1,1,2.273010005,5.810906616
1,6,118,1,1,1.467509221,6.114673266
1,6,41,1,1,3.69485951,2.775094817
1,6,489,1,1,9.27796967,3.922859193
1,6,49,1,1,7.490931987,2.675937202
1,6,83,1,1,5.61933478,6.873873515
1,6,231,1,1,3.321060506,6.358584822
1,6,168,1,1,6.247255786,3.64411799
1,6,61,1,1,0.687813298,4.553962202
1,6,73,1,1,6.83359819,2.345266668
1,6,20,1,1,0.588288111,2.566285056
1,6,160,1,1,3.085510445,2.041737376
1,6,368,1,1,7.55897358,6.606254871
1,6,96,1,1,2.27997365,2.145588296
1,6,42,1,1,6.945218702,2.987867675
1,6,113,1,1,4.414082236,2.064412208
1,6,23,1,1,0.692286847,2.92784745
1,6,83,1,1,5.399987359,5.383257558
1,6,29,1,1,1.073447629,2.561279078
1,6,326,1,1,3.929971698,6.639654352
1,6,171,1,1,4.461134511,5.979588279
1,6,111,1,1,7.686876884,3.13436024
1,6,131,1,1,2.381218193,4.222525107
1,6,112,1,1,2.398036382,6.09305381
1,6,219,1,1,9.55305767,2.517539862
1,6,8,1,1,0.691979171,3.177132063
1,6,4,1,1,3.958325031,3.082105977
1,6,21,1,1,2.064107164,2.354280775
1,6,48,1,1,2.213484317,3.422093583
1,6,69,1,1,7.971557768,4.788305641
1,6,149,1,1,1.17541805,6.651886491
1,6,129,1,1,6.342109342,2.320588677
1,6,24,1,1,1.655046044,4.683870792
1,6,50,1,1,0.83126479,3.641590689
1,6,143,1,1,5.580968399,5.511474177
1,6,194,1,1,2.420906985,4.456515967
1,6,212,1,1,4.625805811,4.699652908
1,6,7,1,1,3.95424035,4.034169995
1,6,43,1,1,1.323001631,6.437293301
1,6,39,1,1,6.091611794,4.102190335
1,6,94,1,1,4.638025866,3.804256082
1,6,173,1,1,6.01155493,6.036045841
1,6,15,1,1,3.429048772,4.036438499
1,6,171,1,1,8.460752184,3.856066488
1,6,208,1,1,2.971387848,6.04504829
1,6,236,1,1,8.081480737,3.864795112
1,6,105,1,1,0.395519363,2.270880014
1,6,36,1,1,0.477612579,4.30369536
1,6,235,1,1,9.774331478,6.024539431
1,6,43,1,1,9.272121426,2.933725384
1,6,20,1,1,0.069183038,5.85856529
1,6,294,1,1,4.854092124,4.633097177
1,6,247,1,1,9.955583814,2.048416422
1,6,105,1,1,0.944195194,6.398707252
1,6,40,1,1,7.776740445,5.849246543
1,6,148,1,1,6.341777629,2.066494686
1,6,150,1,1,2.886663317,4.66219682
1,6,29,1,1,1.228570347,2.640368444
1,6,89,1,1,5.889053199,5.895239003
1,6,339,1,1,6.763834993,5.751394533
1,6,259,1,1,2.531197113,5.897773921
1,6,150,1,1,4.039995953,6.11024284
1,6,294,1,1,7.188387117,5.651033061
1,6,80,1,1,0.403031885,3.604068158
1,6,246,1,1,8.344450016,6.62751313
1,6,36,1,1,6.927023087,3.742450106
1,6,22,1,1,8.884173788,4.875858433
1,6,116,1,1,7.252329613,6.649686926
1,6,112,1,1,5.122678944,4.962049103
1,6,6,1,1,0.750367196,5.546372023
1,6,61,1,1,2.301731382,2.318117006
1,6,39,1,1,3.958304419,6.022532474
1,6,627,1,1,7.648342422,6.090009349
1,6,140,1,1,1.09383134,5.089409042
1,6,106,1,1,1.793751936,5.699038755
1,6,383,1,1,6.315297758,5.425933719
1,6,109,1,1,5.110632426,6.271369907
1,6,30,1,1,4.976581398,2.606039059
1,6,121,1,1,8.010673406,5.290432628
1,6,84,1,1,0.762028819,3.549582942
1,6,175,1,1,8.414767688,3.198242581
1,6,39,1,1,3.520573116,4.779302584
1,6,46,1,1,1.880269358,6.959869081
1,6,50,1,1,8.744706796,3.177624586
1,6,248,1,1,7.995218718,4.086025371
1,6,51,1,1,6.416115394,3.043595216
1,6,46,1,1,1.798225505,3.81342218
1,6,81,1,1,7.218058719,6.182805638
1,6,131,1,1,4.835511474,3.500960368
1,6,38,1,1,5.064967459,2.597526063
1,6,67,1,1,0.892451547,2.526520352
1,6,118,1,1,7.313687208,3.917019119
1,6,19,1,1,0.479562746,5.841127026
1,6,128,1,1,4.111667407,4.978527124
1,6,155,1,1,8.040235006,5.947676392
1,6,36,1,1,3.724326015,6.334864399
1,6,98,1,1,3.965019543,3.716609039
1,6,107,1,1,4.482226512,2.20048169
1,6,267,1,1,6.033867047,2.324656218
1,6,48,1,1,3.592802285,2.094996022
1,6,87,1,1,2.016648126,5.484458156
1,6,10,1,1,3.15248426,5.845123805
1,6,100,1,1,9.028942109,2.34593634
1,6,266,1,1,3.745434909,6.694638911
1,6,141,1,1,3.604913976,3.938941322
1,6,126,1,1,4.160433732,4.921955743
1,6,88,1,1,2.900452976,3.499190549
1,6,40,1,1,0.838388496,4.919782557
1,6,156,1,1,5.040958843,3.429706569
1,6,85,1,1,1.811657948,5.075250023
1,6,188,1,1,5.675206948,3.000308108
1,6,159,1,1,9.495175102,6.809383272
1,6,367,1,1,5.401963919,5.86328878
1,6,66,1,1,3.343920627,4.272365801
1,6,56,1,1,0.384725001,3.185057952
1,6,10,1,1,0.244750784,3.863900427
1,6,163,1,1,5.783593035,4.317102341
1,6,163,1,1,0.493803416,6.54713093
1,6,199,1,1,6.937885864,3.456062732
1,6,57,1,1,0.077726574,5.622330977
1,6,142,1,1,1.262845989,3.312493075
1,6,295,1,1,6.947758188,6.362212472
1,6,141,1,1,6.832623581,6.868810523
1,6,61,1,1,3.324468495,4.829285421
1,6,47,1,1,1.984327787,6.072549495
1,6,103,1,1,3.112252321,4.337467871
1,6,158,1,1,7.517754322,6.082036671
1,6,49,1,1,9.940070673,3.697046401
1,6,247,1,1,7.026920878,2.939372868
1,6,71,1,1,1.14427599,3.982397914
1,6,42,1,1,1.619291494,3.365650858
1,6,352,1,1,7.297657502,4.112303303
1,6,174,1,1,7.622041692,3.388650482
1,6,186,1,1,8.060235798,2.08619239
1,6,57,1,1,2.874568408,3.339031184
1,6,65,1,1,1.591192165,2.763387019
1,6,123,1,1,3.213823731,5.021277928
1,6,146,1,1,2.867440728,3.726219612
1,6,147,1,1,6.271225235,4.926800958
1,6,164,1,1,9.494556475,4.39737459
1,6,11,1,1,0.618026803,2.918860423
1,6,297,1,1,4.168520695,6.905513113
1,6,65,1,1,5.995967384,6.144300463
1,6,13,1,1,0.193203312,2.948553381
1,6,96,1,1,4.552067823,3.376566937
1,6,263,1,1,8.435862552,6.972297846
1,6,101,1,1,1.072203704,2.831891501
1,6,199,1,1,7.09918738,5.591334123
1,6,278,1,1,4.268088161,3.135780069
1,6,100,1,1,3.835170487,5.970266641
1,6,18,1,1,4.518765777,4.880906276
1,6,156,1,1,6.028279342,4.289827296
1,6,250,1,1,1.048228586,6.142281398
1,6,53,1,1,8.429245072,2.066556051
1,6,368,1,1,5.199889496,5.510215923
1,6,40,1,1,5.181813225,5.186163704
1,6,235,1,1,9.671583603,2.450977094
1,6,327,1,1,9.221957322,5.227428675
1,6,28,1,1,1.431053383,4.631836424
1,6,116,1,1,4.30329934,3.035414873
1,6,134,1,1,3.557078864,3.11074604
1,6,95,1,1,1.192965234,3.671608575
1,6,120,1,1,0.890413651,3.671447054
1,6,143,1,1,5.881250833,3.442362997
1,6,54,1,1,1.092978642,3.153131375
1,6,57,1,1,5.524989565,2.186271826
1,6,72,1,1,3.311222207,2.30738383
1,6,75,1,1,0.73108867,5.249038226
1,6,42,1,1,2.458298589,4.135944249
1,6,1055,1,1,9.411408703,6.739835911
1,6,53,1,1,6.919841649,2.862431156
1,6,37,1,1,1.253442968,2.628043984
1,6,50,1,1,3.45911116,4.455018777
1,6,97,1,1,6.786374578,5.131293231
1,6,351,1,1,5.907057275,3.89393779
1,6,143,1,1,4.220312447,6.756101356
1,6,247,1,1,9.187029769,3.699194537
1,6,68,1,1,0.976090615,2.422978925
1,6,162,1,1,2.83001309,5.422854608
1,6,67,1,1,2.765138426,3.256257052
1,7,18,1,1,3.850300286,2.905621053
1,7,127,1,1,0.529305164,4.199648266
1,7,151,1,1,0.57315901,3.905512981
1,7,277,1,1,8.068168145,6.957972164
1,7,182,1,1,8.523923618,6.91646895
1,7,204,1,1,7.361510232,2.739405929
1,7,446,1,1,9.639596974,4.183762606
1,7,92,1,1,1.925593627,6.992251992
1,7,323,1,1,6.430253552,5.745161787
1,7,225,1,1,4.488103665,6.459435338
1,7,299,1,1,7.375264695,3.049904779
1,7,54,1,1,5.325342654,4.950293924
1,7,76,1,1,2.280666784,4.681163554
1,7,52,1,1,0.691278753,4.428075441
1,7,94,1,1,5.55825563,2.461769918
1,7,19,1,1,3.948717334,2.661041843
1,7,403,1,1,5.424860551,3.414273741
1,7,132,1,1,1.298806188,3.449686435
1,7,46,1,1,0.206972612,2.777419959
1,7,104,1,1,1.427003311,6.312283287
1,7,188,1,1,4.767152412,3.212765351
1,7,346,1,1,6.742400402,5.891649825
1,7,139,1,1,4.160803644,6.599006606
1,7,51,1,1,0.175211623,4.453793709
1,7,170,1,1,5.923699553,4.137513122
1,7,39,1,1,3.311672952,3.755595595
1,7,270,1,1,7.32442251,2.22367635
1,7,111,1,1,1.901661606,6.992357019
1,7,70,1,1,6.759799111,5.024647686
1,7,91,1,1,3.532648855,5.201336352
1,7,125,1,1,1.183936758,3.529533907
1,7,18,1,1,0.351091645,2.098326393
1,7,88,1,1,4.339040508,4.605389562
1,7,224,1,1,9.01435513,5.785780736
1,7,322,1,1,5.908568737,3.69398338
1,7,105,1,1,5.02800035,4.597983094
1,7,300,1,1,5.359420074,3.737820866
1,7,113,1,1,1.711520952,2.355398455
1,7,146,1,1,1.616690907,4.326648432
1,7,135,1,1,4.272807379,2.619047326
1,7,592,1,1,9.647551736,4.955907135
1,7,88,1,1,5.954106193,3.249651643
